col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo,INCL_DEG,MORPH,T,Re_mine,mse,saloratio,mm15ratio,Re_mine2,mse2,saloratio2,mm15ratio2,n_mine2,nsratio,mse_fuv,n_mine_fuv,Re_mine_fuv,bandratio,Re_mine_w2,mse_w2,n_mine_w2
UGC05695,16.3,30928,UGC05695,0.010491045191884,9.575027,45.29,LT,UGC05695,,14.02,0.37,94.65,1.23,19.86,0.9777021761216816,74.94999694824219,b'Sb  ',2.700000047683716,21.357,0.03343671431598829,0.9299058856580981,0.7632158074635952,21.357,0.03343671431598829,0.9299058856580981,0.7632158074635952,,,0.0005174344770461652,0.524,26.778,1.0333365589316819,20.668,0.017517556103720928,0.652
UGC05707,23.3,31040,UGC05707,0.0094149652868509,8.613918,18.7,LT,UGC05707,,13.54,0.777,54.96,3.062,49.59,,32.09000015258789,b'Sc  ',6.0,,,,,,,,,1.064,,,,,,,,
UGC05708,47.8,31037,UGC05708,0.0243118945509195,9.043458,23.3,LT,UGC05708,,13.9,0.171,167.93,1.339,60.78,1.3888600695232192,85.16999816894531,b'SBcd',6.699999809265137,78.8292,0.01115898916897141,0.7710340838166568,0.6063742877004967,78.829,0.01115898916897141,0.7710360400360274,0.6063758261553489,1.151,0.9304769603880355,0.00032263212691476185,0.48,75.387,0.8223775494236085,95.855,0.00364686855026825,1.237
UGC05720,5.2,31141,UGC05720,0.0095239859074354,9.117883,20.0,LT,UGC05720,,12.8,0.616,135.37,4.708,6.06,0.1121807185696999,46.7400016784668,b'I   ',9.800000190734863,16.3674,0.7241535751262675,0.37024817625279516,0.3177047056954678,16.367,0.7241535751262677,0.3702572249037697,0.3177124702144559,,,0.8831252599479089,1.782,22.117,0.6711913061308181,24.385,0.40327259031670365,1.974
UGC05739,11.1,31275,UGC05739,0.0092857889831066,9.899903,46.6,LT,UGC05739,,12.84,0.193,151.63,1.039,14.98,,90.0,b'SBm ',9.5,,,,,,,,,0.951,,,,,,,,
UGC05740,25.1,31307,UGC05740,0.0105152279138565,8.352172999999999,16.0,,UGC05740,,14.65,0.688,146.9,0.874,24.29,0.4494645524694763,62.77000045776367,b'SABm',8.800000190734863,34.6374,0.003152100465616405,0.7012651065033749,0.7246502335625654,34.637,0.0031521004656164067,0.7012732049542396,0.7246586020729279,,,6.46386441938879e-05,0.411,39.049,1.0773561430793157,32.15,0.0011597417459804824,0.886
UGC05764,28.8,31477,UGC05764,0.009790813550353,7.4925857,10.0,LT,UGC05764,,15.72,0.353,48.79,0.929,27.92,,90.0,b'IB  ',9.899999618530273,,,,,,,,,,,,,,,,,
UGC05765,19.3,31560,UGC05765,0.0145820565521717,9.159422,31.3,LT,UGC05765,,14.42,0.186,128.87,1.238,22.52,,90.0,b'Sbc ',4.0,,,,,,,,,2.052,,,,,,,,
UGC05791,11.9,31697,UGC05791,0.011010798625648,8.717382,24.55,LT,UGC05791,,14.85,0.336,43.98,2.022,13.51,2.0420295592157105,73.95999908447266,b'SBbc',4.5,25.3044,0.0467722194405535,0.5338992428194306,0.4702739444523482,25.304,0.04677221944055349,0.5339076825798293,0.4702813784381916,0.652,0.38195664909197424,0.006164916663634995,0.751,18.57,1.2173578370056768,20.786,0.027737699990527803,1.707
UGC05798,12.6,31720,UGC05798,0.0082379430532455,8.924769,30.9,LT,UGC05798,,14.75,0.232,43.22,0.675,15.45,0.8996775578695388,67.83999633789062,b'SBcd',6.599999904632568,19.3023,0.01854631694796753,0.8004227475482196,0.6527719494568005,19.302,0.018546316947967535,0.8004351880634131,0.6527820951196767,0.668,1.1133333333333335,0.003196740673089404,0.517,19.912,1.0163226621735466,18.992,0.009226803057606954,0.6
UGC05814,6.6,31916,UGC05814,0.0111897094175219,9.875179,31.14581,LT,UGC05814,,12.51,0.667,116.12,7.56,18.06,1.712445281492932,60.34000015258789,b'Sab ',2.0,13.725,0.6865052337934943,1.3158469945355191,0.4808743169398907,13.725,0.6865052337934944,1.3158469945355191,0.4808743169398907,,,,,,1.0209774603883062,13.443,0.29695455673909954,0.676
UGC05829,57.8,31923,UGC05829,0.0375680662691593,8.834259,16.2,LT,UGC05829,,13.75,0.632,70.14,0.736,58.97,,24.59000015258789,b'I   ',9.800000190734863,,,,,,,,,0.989,,,,,,,,
UGC05832,18.4,31930,UGC05832,0.0091163041070103,8.847723,18.382305,LT,UGC05832,,13.33,0.564,87.36,1.971,29.46,1.2716324838435549,48.290000915527344,b'Sbc ',4.099999904632568,22.8978,0.02201380405235304,1.2865864842910673,0.8035706487086095,22.898,0.022013804052353037,1.2865752467464409,0.8035636300113547,,,0.011270388692737065,0.554,16.035,0.913982357402307,25.053,0.010307745623116924,1.177
UGC05833,7.8,31945,UGC05833,0.0099499011412262,9.242622,26.4,ET,UGC05833,,13.29,0.449,147.6,7.115,16.02,,90.0,b'S0  ',-2.0,,,,,,,,,0.958,,,,,,,,
UGC05841,12.6,32081,UGC05841,0.0124399540945887,9.286202,31.14581,LT,UGC05841,Fit fails,,,,,,,59.2400016784668,b'SABc',5.0,18.018900000000002,0.07034568487532783,,0.6992657709405123,18.019,0.07034568487532783,,0.6992618902269827,1.015,1.2453987730061349,,,,1.0731983323406789,16.79,0.039780634503333544,0.815
UGC05844,20.7,31996,UGC05844,0.0090535469353199,8.405603,27.04,LT,UGC05844,,15.43,0.191,117.62,1.452,26.46,0.8154361858089206,81.8499984741211,b'Scd ',6.599999904632568,49.1895,0.002767116033921799,0.5379196779800567,0.42082151678711915,49.19,0.002767116033921799,0.5379142102053264,0.4208172392762757,,,3.859459940027113e-05,0.541,36.589,0.9909746565131552,49.638,0.000952207609327354,0.973
UGC05846,32.9,32016,UGC05846,0.0134220467880368,8.257213,16.0,LT,UGC05846,,14.95,0.738,88.36,0.981,43.18,,0.0,b'I   ',9.899999618530273,,,,,,,,,0.897,,,,,,,,
UGC05897,32.0,32251,UGC05897,0.0228991191834211,9.917153,33.7,LT,UGC05897,,12.55,0.341,73.25,2.088,44.3,0.279425686030087,75.25,b'Sc  ',5.199999809265137,40.097699999999996,0.18570961957626736,1.1048015222818266,0.798050761016218,40.098,0.1857096195762673,1.1047932565215222,0.7980447902638536,,,0.00023018910159609986,0.256,49.066,0.9779761469232459,41.001,0.07858224811000504,0.917
UGC05898,25.0,32259,UGC05898,0.0106125259771943,8.385942,25.905989,LT,UGC05898,,15.51,0.289,155.63,1.425,28.22,,90.0,b'SABd',8.0,,,,,,,,,,,,,,,,,
UGC05918,40.1,32405,UGC05918,0.0205503273755311,8.093458,10.0,LT,UGC05918,,14.47,0.651,85.6,1.365,83.36,,11.270000457763672,b'I   ',9.800000190734863,,,,,,,,,,,,,,,,,
UGC05921,25.2,32368,UGC05921,0.012729718349874,8.984313,26.1,,UGC05921,,14.62,0.251,162.55,1.142,28.23,,90.0,b'SBd ',8.100000381469727,,,,,,,,,1.822,,,,,,,,
UGC05922,12.6,32351,UGC05922,0.0087865572422742,9.125715,26.485022,LT,UGC05922,,13.99,0.706,16.72,1.309,14.97,0.2886855182071201,51.5099983215332,b'Scd ',6.800000190734863,29.782799999999998,0.09171789500779685,0.5026391071356623,0.42306297594584796,29.783,0.09171789500779688,0.5026357317933049,0.42306013497632877,1.158,0.3186571271326362,0.001491945964653787,0.436,17.427,0.33857014562279036,87.967,0.05751422038588585,3.634
UGC05934,29.5,32437,UGC05934,0.0111382966861128,8.588097,25.32796,LT,UGC05934,,14.12,0.789,90.41,2.163,53.59,0.7793951307966477,59.779998779296875,b'SBd ',7.900000095367432,37.77120000000001,0.002359588555427745,1.4188058626678526,0.7810183420171981,37.771,0.0023595885554277456,1.41881337534087,0.7810224775621508,0.613,0.5335073977371627,2.3829987172150815e-05,0.53,45.05,1.0078179198463098,37.478,0.000904314965130406,1.149
UGC05947,24.0,32486,UGC05947,0.0103709558025002,8.290602999999999,20.9,LT,UGC05947,,14.94,0.421,27.23,0.897,30.33,0.606196680741145,63.689998626708984,b'I   ',10.0,27.265500000000003,0.0029047265547500044,1.1123947846179236,0.8802332618143807,27.266,0.002904726554750005,1.1123743856818016,0.8802171202229884,,,0.0010005733518968574,0.434,23.926,1.0903783092057906,25.006,0.0008282986435280137,0.61
UGC05958,12.4,32532,UGC05958,0.0135774668306112,9.227908,21.8,LT,UGC05958,,13.99,0.15,179.31,1.285,17.25,,90.0,b'Sbc ',4.0,,,,,,,,,0.811,,,,,,,,
UGC05976,19.4,32604,UGC05976,0.009590002708137,8.974658,21.271582,LT,UGC05976,,14.06,0.831,35.39,1.452,22.9,0.4399507851910378,35.43000030517578,b'Sc  ',6.099999904632568,19.3311,0.009309533410535352,1.1846196026092668,1.003564204830558,19.331,0.009309533410535354,1.1846257306916352,1.0035693963064507,0.865,0.346,,,,0.34569645379924535,55.919,0.005220235251560952,2.5
UGC05979,19.3,32649,UGC05979,0.0139257572591304,8.700611,22.9,LT,UGC05979,,14.5,0.848,97.95,1.16,26.69,0.434375977032683,42.29999923706055,b'I   ',9.899999618530273,23.436,0.005381894681814229,1.1388462194913809,0.8235193719064687,23.436,0.005381894681814226,1.1388462194913809,0.8235193719064687,,,0.0005916918014577047,0.731,24.181,0.806081034601362,29.074,0.0016187140029827092,1.061
UGC05989,18.3,32645,UGC05989,0.0119074480608105,8.576709,17.799183,LT,UGC05989,,13.98,0.499,126.56,1.321,17.06,,90.0,b'I   ',9.899999618530273,,,,,,,,,,,,,,,,,
UGC05990,10.6,32652,UGC05990,0.0108098285272717,9.220334,25.7,LT,UGC05990,,14.13,0.223,13.8,1.385,12.27,,90.0,b'SBab',2.0999999046325684,,,,,,,,,0.941,,,,,,,,
UGC06014,15.8,32708,UGC06014,0.0090327244251966,8.118960000000001,14.0,,UGC06014,,15.16,0.487,71.38,1.09,18.66,0.6284956029844564,68.5,b'SABd',8.100000381469727,28.842299999999998,0.004319256835706416,0.646966434715678,0.5478065202844434,28.842,0.004319256835706415,0.6469731641356355,0.5478122182927675,0.621,0.6969696969696969,0.0007476615579288717,0.63,19.796,1.0628685141509433,27.136,0.0015352770538914354,0.891
UGC06023,17.1,32754,UGC06023,0.014119479805231,9.595159,26.1,LT,UGC06023,,12.65,0.439,52.83,1.082,20.4,0.3709038213393275,62.72999954223633,b'Sc  ',6.5,20.1294,0.6428171123640157,1.0134430236370682,0.8495037109898954,20.129,0.6428171123640154,1.013463162601222,0.8495205921804362,,,0.004192536075678511,0.387,23.517,0.983774009090465,20.461,0.23925290527293558,0.607
UGC06080,24.6,33188,UGC06080,0.0148531580343842,9.034662,28.6,LT,UGC06080,,14.86,0.134,126.26,1.271,31.55,,90.0,b'Sc  ',6.5,,,,,,,,,,,,,,,,,
UGC06083,11.9,33163,UGC06083,0.0113192787393927,9.003779,31.19,LT,UGC06083,,14.84,0.141,142.29,0.902,15.36,,90.0,b'Sbc ',4.099999904632568,,,,,,,,,3.682,,,,,,,,
UGC06104,17.1,33276,UGC06104,0.0115032019093632,9.410213,42.0,LT,UGC06104,,14.28,0.32,50.73,1.488,19.98,1.3465152964093283,80.97000122070312,b'Sbc ',4.0,8900.093700000001,0.010188476155027267,0.0022449201855032153,0.001921328086691941,8900.094,0.010188476155027269,0.002244920109832548,0.0019213280219287576,,,0.0018816207874858485,0.745,27.09,0.8522427728661023,10443.144,0.0022430085621579893,0.067
UGC06112,28.9,33333,UGC06112,0.0158788375556468,8.766206,20.9,LT,UGC06112,,14.18,0.272,120.82,1.576,36.93,,90.0,b'SABc',7.400000095367432,,,,,,,,,1.031,,,,,,,,
UGC06145,25.4,33525,UGC06145,0.0113192787393927,7.298196000000001,10.889293,LT,UGC06145,Fit uncertain,16.16,0.508,117.79,0.748,25.65,0.9646139974456164,65.80999755859375,b'IB  ',9.899999618530273,37.848600000000005,0.0005347077810089361,0.6777000998715935,0.6710948357402915,37.849,0.0005347077810089358,0.677692937726228,0.6710877434014109,,,7.209355427845827e-05,0.631,26.56,0.8246688164545929,45.896,0.00017961101229069598,1.114
UGC06151,28.6,33562,UGC06151,0.0100651169195771,8.771233,24.9,,UGC06151,,14.73,0.963,68.43,1.035,27.94,,17.420000076293945,b'SABm',8.699999809265137,,,,,,,,,0.976,,,,,,,,
UGC06157,24.6,33584,UGC06157,0.0104669155552983,9.387663,42.0,LT,UGC06157,,14.07,0.714,157.95,1.418,27.51,0.3715027132747295,51.58000183105469,b'SABd',7.900000095367432,27.7983,0.006050408410918408,0.9896288621966092,0.8849462017461499,27.798,0.006050408410918408,0.9896395424131234,0.8849557522123895,0.702,0.7076612903225806,0.00023966394061525714,0.52,32.08,1.0065539341709815,27.617,0.0029872324014059573,0.992
UGC06162,33.9,33633,UGC06162,0.0166655164211988,9.525192,33.0,LT,UGC06162,,12.97,0.555,89.9,1.573,45.53,0.4082558745290011,59.45000076293945,b'SABc',6.599999904632568,36.0558,0.04234194110375413,1.262764936570538,0.9402093421862779,36.056,0.04234194110375415,1.2627579321056137,0.9402041269136898,,,0.00048615990307676366,0.339,40.54,1.0719467237483646,33.636,0.01919254121048738,0.705
UGC06169,13.5,33642,UGC06169,0.0136715825647115,9.6785965,34.36,LT,UGC06169,,13.6,0.265,3.08,1.026,15.67,,90.0,b'Sb  ',3.0999999046325684,,,,,,,,,,,,,,,,,
UGC06171,30.3,33660,UGC06171,0.0144151365384459,8.867761,24.9,LT,UGC06171,,14.62,0.392,62.38,1.095,28.63,,90.0,b'IB  ',9.899999618530273,,,,,,,,,0.004,,,,,,,,
UGC06181,21.8,33699,UGC06181,0.008666000328958,8.598424000000001,18.382305,LT,UGC06181,Fit uncertain,14.87,0.732,132.15,0.907,20.62,0.561205402254252,55.66999816894531,b'I   ',9.699999809265137,19.5408,0.2369130764735436,1.0552280356996644,1.115614509129616,19.541,0.23691307647354365,1.0552172355560105,1.1156030909370043,,,0.0005268454134131084,0.642,19.359,0.8971992653810835,21.78,0.07728290150936412,0.102
UGC06194,14.6,33794,UGC06194,0.0115829389542341,9.499028,39.90252,LT,UGC06194,,13.73,0.864,113.07,1.429,16.79,,15.140000343322754,b'SBc ',5.5,,,,,,,,,,,,,,,,,
UGC06249,24.3,34156,UGC06249,0.0129068065434694,8.806453,18.95833,LT,UGC06249,,13.84,0.819,57.17,1.41,27.46,,15.890000343322754,b'Sc  ',6.099999904632568,,,,,,,,,2.567,,,,,,,,
UGC06271,6.9,34260,UGC06271,0.0101348850876092,9.642174,33.88,LT,UGC06271,,13.53,0.332,54.65,1.582,7.48,1.1989923808080014,78.18000030517578,b'SABa',1.100000023841858,58.461299999999994,0.8652197596618397,0.12794789031376314,0.1180267972145676,58.461,0.8652197596618397,0.12794854689451088,0.11802740288397394,0.587,0.25870427501101806,0.002478679768799015,0.579,11.387,2.465980512085038,23.707,0.9224143540941557,2.269
UGC06296,16.7,34419,UGC06296,0.0107107209041714,9.539505,21.0,LT,UGC06296,,13.04,0.221,168.25,0.673,20.6,2.079441390108016,73.44999694824219,b'Sc  ',6.300000190734863,23.9877,0.21017912699687386,0.8587734547288819,0.6961901307753556,23.988,0.21017912699687386,0.8587627146906788,0.696181424045356,,,7.481491263151865e-05,0.36,23.951,1.02574189686137,23.386,0.1055522041497915,0.595
UGC06307,17.9,34497,UGC06307,0.010111573152244,9.267581,28.58,LT,UGC06307,Fit uncertain,13.91,0.298,158.55,1.894,22.18,,90.0,b'SABd',8.0,,,,,,,,,0.631,,,,,,,,
UGC06309,19.7,34508,UGC06309,0.010884759016335,9.880089,38.0,LT,UGC06309,,12.64,0.727,134.82,0.933,22.54,0.6968618839893741,48.93000030517578,b'SBbc',4.300000190734863,20.8107,0.21259168303368917,1.0830966762290553,0.9466284171123508,20.811,0.21259168303368928,1.083081062899428,0.946614771034549,,,0.0005611150138871561,0.212,22.165,1.0302475247524754,20.2,0.13318941077010454,0.673
UGC06320,13.6,34556,UGC06320,0.0112155023962259,9.019705,21.0,LT,UGC06320,,13.35,0.832,172.29,1.236,16.02,,21.979999542236328,b'Sm  ',9.0,,,,,,,,,,,,,,,,,
UGC06335,23.2,34666,UGC06335,0.013177067041397,9.564379,45.772034000000005,LT,UGC06335,,13.86,0.942,94.68,1.564,28.11,,21.280000686645508,b'Sc  ',6.0,,,,,,,,,,,,,,,,,
UGC06341,15.5,34683,UGC06341,0.0083910971879959,8.414045,25.32796,LT,UGC06341,,15.75,0.254,151.29,1.092,18.13,,90.0,b'Sd  ',7.900000095367432,,,,,,,,,1.252,,,,,,,,
UGC06345,27.6,34696,UGC06345,0.0129068065434694,8.881163,26.9,LT,UGC06345,,14.02,0.656,49.0,1.046,30.26,0.9279629673077734,67.58000183105469,b'IB  ',9.899999618530273,42.831900000000005,0.0091200520558578,0.7064827850270475,0.6443795395487942,42.832,0.009120052055857798,0.7064811355995517,0.6443780351139335,3.213,2.51015625,0.0006498217734182553,0.73,44.206,0.8650482691763945,49.514,0.0021985777958208933,1.28
UGC06355,23.9,34733,UGC06355,0.0143819833174347,9.200379,33.7,LT,UGC06355,,14.68,0.205,98.14,1.196,23.81,1.0013403497682312,83.36000061035156,b'SABc',6.5,205.85070000000002,0.004774224665473225,0.11566635430435747,0.11610356437942643,205.851,0.004774224665473223,0.11566618573628498,0.11610339517417938,,,,,,0.9539148084301841,215.796,0.0029802961663479965,3.098
UGC06378,24.6,34869,UGC06378,0.0163990519940853,8.774014,22.9,LT,UGC06378,,14.46,0.16,140.41,0.929,29.13,,90.0,b'Sc  ',6.400000095367432,,,,,,,,,,,,,,,,,
UGC06390,20.1,34929,UGC06390,0.0136715825647115,8.926057,24.2,LT,UGC06390,,14.77,0.213,129.85,1.082,21.86,,90.0,b'SBc ',6.400000095367432,,,,,,,,,,,,,,,,,
UGC06399,36.8,34971,UGC06399,0.0185702946037054,8.895661,17.1,,UGC06399,,13.8,0.267,141.45,1.083,41.86,,90.0,b'Sm  ',8.699999809265137,,,,,,,,,,,,,,,,,
UGC06433,20.9,35124,UGC06433,0.0105881160125136,8.890039,33.465709999999994,LT,UGC06433,,14.06,0.324,65.55,3.927,52.02,,90.0,b'IB  ',9.5,,,,,,,,,1.152,,,,,,,,
UGC06446,31.9,35202,UGC06446,0.0118800653144717,8.568986,17.1,LT,UGC06446,,13.19,0.825,20.99,1.868,59.16,0.9885475921018072,44.220001220703125,b'Scd ',6.800000190734863,35.6274,0.0029633498870108056,1.66051971235622,0.8953782762705108,35.627,0.0029633498870108035,1.660538355741432,0.8953883290762623,3.442,3.354775828460039,0.0001916663804533847,0.392,42.262,1.1241283564193987,31.693,0.0023814737844435854,1.026
UGC06509,28.3,35521,UGC06509,0.0091373175382614,8.892330000000001,41.7,LT,UGC06509,,15.23,0.108,78.6,1.483,38.06,2.2052785179768035,87.7699966430664,b'Scd ',6.599999904632568,872.1522,0.0028719111474596504,0.04363917215366768,0.03244846484363624,872.152,0.002871911147459651,0.04363918216090773,0.03244847228464763,0.699,0.23168710639708318,2.1200035315583235e-05,3.811,15719.482,1.351620422028813,645.264,0.0009306329533925716,3.017
UGC06512,12.1,35549,UGC06512,0.0086859790608286,8.698499,29.977814,LT,UGC06512,,14.72,0.712,143.62,2.358,13.62,0.2277447890640475,61.22999954223633,b'Sbc ',4.0,15.793199999999999,0.01967036223274526,0.862396474432034,0.7661525213382975,15.793,0.019670362232745264,0.862407395681631,0.7661622237700247,1.476,2.0136425648021827,0.0010358053406995414,0.828,24.416,1.0265193370165746,15.385,0.006400232512494863,0.733
UGC06517,14.0,35569,UGC06517,0.0131467590108513,9.777011,46.77,LT,UGC06517,,13.55,0.625,34.22,1.508,15.03,0.1821773080382534,56.849998474121094,b'Sbc ',3.9000000953674316,26.5698,0.21467857812897484,0.5656798319897025,0.526914015160069,26.57,0.2146785781289749,0.565675573955589,0.5269100489273617,2.508,1.0555555555555556,0.0007215283459156104,0.607,26.8,0.7041021835912658,37.736,0.12072707874165724,2.376
UGC06526,14.6,35621,UGC06526,0.0136401364579796,8.889728999999999,15.5,LT,UGC06526,,13.58,0.152,87.18,1.236,16.59,3.732631067643152,83.41999816894531,b'Sc  ',6.300000190734863,85.6476,0.17124172207655627,0.19370069914393398,0.1704659558469823,85.648,0.17124172207655627,0.19369979450775268,0.17046515972351953,0.681,0.276604386677498,0.07062968112525456,1.497,19.594,2.1874648822597944,39.154,0.1398543354266557,2.462
UGC06534,30.0,35675,UGC06534,0.0193561427295207,9.295877,24.2,LT,UGC06534,,13.38,0.231,61.27,0.865,36.01,2.193806010144943,77.2699966430664,b'Scd ',6.599999904632568,40.955400000000004,0.0586372160294747,0.879249134424276,0.7325041386483833,40.955,0.05863721602947475,0.8792577218898792,0.732511292882432,0.729,1.1663999999999999,0.00367364792948843,0.421,36.223,1.0844410316157391,37.766,0.025853810620923894,0.625
UGC06545,10.8,35707,UGC06545,0.0086859790608286,9.863113,40.476196,LT,UGC06545,,12.76,0.332,132.94,3.666,22.39,1.5470225163056612,75.2300033569336,b'SBb ',3.0999999046325684,19.4013,0.28838398493521755,1.1540463783354724,0.5566637287192095,19.401,0.2883839849352174,1.1540642234936345,0.5566723364775013,0.652,0.4594785059901339,0.00018065355779427615,0.522,25.096,0.7075492341356674,27.42,0.08079942976184903,1.419
UGC06570,5.7,35859,UGC06570,0.0093717081472277,9.219106,25.905989,,UGC06570,,12.98,0.451,120.77,6.682,8.57,0.9064826744672186,75.22000122070312,b'S0-a',-0.20000000298023224,14.4999,0.355242940206699,0.591038558886613,0.3931061593528231,14.5,0.3552429402066991,0.5910344827586207,0.3931034482758621,0.691,0.4332288401253918,0.0011803214498360478,1.264,18.01,0.57140605296343,25.376,0.09514166898711188,1.595
UGC06575,19.5,35900,UGC06575,0.0149561120197176,8.971384,22.1,LT,UGC06575,,13.92,0.237,171.47,0.958,24.6,1.4883449683159728,75.45999908447266,b'Sc  ',5.900000095367432,28.7082,0.05552956101080864,0.856898029134533,0.6792484377285932,28.708,0.05552956101080866,0.8569039988853282,0.679253169848126,0.962,1.5149606299212597,0.0020077151321078197,0.556,30.527,1.0683239059243823,26.872,0.024659452628240344,0.635
UGC06594,27.2,35991,UGC06594,0.0178163535892963,9.005782,21.6,LT,UGC06594,,14.08,0.193,132.85,1.314,35.23,3.63372724168789,85.93000030517578,b'SBc ',6.400000095367432,42.1443,0.023612715399947085,0.835937481462499,0.6454016320119209,42.144,0.02361271539994709,0.8359434320425209,0.64540622627183,1.052,1.1203407880724177,,,,0.993681033669716,42.412,0.0096820703001067,0.939
UGC06603,31.3,36029,UGC06603,0.0182733740657567,8.883238,24.43,LT,UGC06603,,14.19,0.245,77.2,1.548,31.9,0.6367808959179272,81.44000244140625,b'Sc  ',5.900000095367432,44.1702,0.019420703151303387,0.7222063744334415,0.7086225554785806,44.17,0.01942070315130339,0.7222096445551278,0.7086257640932759,0.874,0.825306893295562,0.000567363347167238,0.451,46.365,0.9892940333273607,44.648,0.007617777451430047,1.059
UGC06610,25.4,36079,UGC06610,0.0164368543773889,9.342488,32.06,LT,UGC06610,,14.13,0.235,15.27,1.128,28.48,1.4603515293689142,80.54000091552734,b'SBc ',5.900000095367432,39.0429,0.02800370047007577,0.7294540108444812,0.6505664282110191,39.043,0.02800370047007577,0.7294521425095408,0.650564761929155,1.081,1.2526071842410196,0.0007674121994746455,0.587,37.444,1.1076971089738135,35.247,0.010360662082870509,0.863
UGC06628,46.5,36188,UGC06628,0.0178163535892963,9.057495,17.1,,UGC06628,,12.71,0.958,108.81,1.293,62.1,1.2591334377238137,33.189998626708984,b'Sm  ',8.800000190734863,54.4338,0.006523679483268066,1.140835289838299,0.8542486469803688,54.434,0.006523679483268065,1.1408310982106773,0.8542455083220046,0.708,0.6366906474820143,0.0003508014247203738,0.8,52.294,0.9568626072282379,56.888,0.002378210009738388,1.112
