col1,col2,PGC,OBJNAME,R25_DEG,LOGMASS,DIST_MPC,GALTYPE_COURSE,re_des,re,ratio,ratio2,nummasked,R25_arcsec,IDE,Com,Tmag,q,PosAng,n,Re,ratio_Salo
UGC05354,18.9,28830,UGC05354,0.0109602063894271,9.197238,29.11,LT,21.268218322071398,21.268218322071398,0.8886498959993396,1.1725117035041956,405.0,39.45674300193756,UGC05354,,13.86,0.526,73.54,1.517,27.77,1.2305612247283264
UGC05358,20.1,28821,UGC05358,0.011010798625648,9.359615,46.56,LT,24.06640409450491,24.06640409450491,0.8351891674830408,0.8835814535300741,140.0,39.6388750523328,UGC05358,,14.51,0.375,89.75,1.519,24.51,0.7696013299936787
UGC05364,,28868,UGC05364,0.0383547134697437,6.447507,0.74,LT,fit fail,,,,3923.0,138.0769684910773,UGC05364,No fit,,,,,,
UGC05373,90.0,28913,UGC05373,0.0407210327684879,7.373677000000001,1.43,LT,43.425258039269224,43.425258039269224,2.0725265447729404,0.5800764265132092,4577.0,146.59571796655644,UGC05373,,11.65,0.669,98.46,0.998,132.37,0.609402512520266
UGC05376,7.6,28939,UGC05376,0.0136401364579796,10.109718,33.6,LT,Bad Decomp,,,,,49.10449124872656,UGC05376,,12.06,0.215,151.05,1.439,9.29,
UGC05391,35.8,29034,UGC05391,0.0165507905185222,8.81826,23.0,,Bad Decomp,,,,,59.58284586667992,UGC05391,,14.37,0.508,173.69,1.566,31.51,
UGC05393,27.2,29036,UGC05393,0.0115032019093632,8.527128999999999,20.6,LT,26.806237633059112,26.806237633059112,1.0146892067559408,0.5469951003841702,258.0,41.41152687370752,UGC05393,,14.2,0.48,125.36,1.383,32.65,0.468996586857751
UGC05401,19.9,29082,UGC05401,0.0093933129683136,8.330793,29.977814,LT,13.771930172439866,13.771930172439866,1.444968116366398,0.8341425244697672,56.0,33.815926685928964,UGC05401,,15.09,0.451,68.83,2.06,42.32,1.2670822554041836
UGC05403,4.6,29085,UGC05403,0.010491045191884,9.638268,33.0,LT,6.629578749058994,6.629578749058994,0.6938600737871808,0.3011652356626061,190.0,37.7677626907824,UGC05403,,12.58,0.43,80.83,5.972,5.93,0.27731519370795876
UGC05421,37.9,29229,UGC05421,0.0148189961910247,8.468025,23.66,,Bad Decomp,,,,,53.348386287688925,UGC05421,,15.57,0.218,171.36,1.814,47.97,
UGC05423,24.4,29284,UGC05423,0.0092006539925932,7.805483000000001,8.71,LT,28.8166397550941,28.8166397550941,0.8467330059080416,0.8363011108489848,331.0,33.12235437333552,UGC05423,,14.48,0.58,139.21,0.899,29.31,0.717563980063927
UGC05427,19.8,29230,UGC05427,0.0089912228286266,7.610957000000001,7.69,LT,17.34409755550324,17.34409755550324,1.1415987448547018,0.42873129144776256,268.0,32.36840218305576,UGC05427,,14.63,0.644,100.41,1.195,24.46,0.37831051186191456
UGC05446,19.3,29365,UGC05446,0.0111126787960529,8.946,38.73,LT,4.591201621958428,4.591201621958428,4.203692538287476,0.723569455543329,115.0,40.00564366579044,UGC05446,,15.05,0.239,49.23,1.127,21.77,0.5829795354248065
UGC05451,27.7,29427,UGC05451,0.0160997360944747,8.608531,10.52,LT,Bad Decomp,,,,,57.95904994010892,UGC05451,,13.57,0.413,100.85,0.86,28.67,
UGC05456,16.9,29428,UGC05456,0.0093501526862382,8.219531,10.52,LT,25.6805399932266,25.6805399932266,0.6580858503932346,0.8624543181379014,88.0,33.66054967045752,UGC05456,,13.65,0.34,147.78,1.084,27.77,1.0122720378144348
UGC05459,56.0,29472,UGC05459,0.031609583646059,9.9264345,25.8,LT,Bad Decomp,,,,,113.7945011258124,UGC05459,,12.08,0.137,131.32,0.97,46.92,
UGC05464,19.9,29468,UGC05464,0.0108597232028841,8.106464,16.649464000000002,,27.323916097959792,27.323916097959792,0.7282997037707154,0.4632345211274129,339.0,39.09500353038276,UGC05464,,15.06,0.653,123.35,1.449,29.9,0.49715406251649846
UGC05478,29.0,29549,UGC05478,0.0129663804545998,8.8889475,24.0,LT,All NaN,,,,,46.67896963655928,UGC05478,,13.92,0.657,40.51,1.6,48.74,
UGC05522,20.8,29835,UGC05522,0.0103948609903454,8.929424000000001,23.7,LT,31.782669285532517,31.782669285532517,0.6544447168088606,0.604353524175874,267.0,37.42149956524344,UGC05522,,13.94,0.485,136.56,1.166,21.91,0.45471791602655903
UGC05524,23.4,29865,UGC05524,0.0146831357851624,9.338764,26.4,LT,Bad Decomp,,,,,52.85928882658464,UGC05524,,14.08,0.157,44.6,1.425,29.75,
UGC05540,21.2,29997,UGC05540,0.0112672727555036,8.20282,13.18,LT,31.37737606965304,31.37737606965304,0.6756460435996687,0.47664033485956536,201.0,40.562181919812964,UGC05540,,14.54,0.235,110.6,1.024,24.46,0.39281073418682516
UGC05571,23.5,30187,UGC05571,0.0086063463240861,7.3657827,12.612467,,Bad Decomp,,,,,30.98284676670996,UGC05571,Fit uncertain,15.86,0.554,176.54,1.459,37.95,
UGC05574,12.5,30182,UGC05574,0.0086460709571838,8.960695,26.4,LT,7.622355965449602,7.622355965449602,1.6399129162505195,0.9995579547933172,74.0,31.125855445861678,UGC05574,,14.85,0.242,91.78,1.175,17.55,1.0024138346641553
UGC05575,16.9,30188,UGC05575,0.0089087914675474,8.526598,22.42849,LT,14.518352666203082,14.518352666203082,1.164043909702035,0.8288605641627946,69.0,32.071649283170636,UGC05575,,15.38,0.414,53.82,0.932,20.02,0.7013435542915957
UGC05612,46.7,30484,UGC05612,0.0218181908130645,9.195068,16.6,LT,22.99268664814914,22.99268664814914,2.031080609005701,0.43941170413447894,1314.0,78.5454869270322,UGC05612,,12.57,0.726,115.17,1.401,51.83,0.3483436620570517
UGC05633,38.0,30531,UGC05633,0.0184000376611948,9.417171000000002,28.6,LT,4.059830037713056,4.059830037713056,9.359997745473551,0.5025764836189638,1018.0,66.24013558030128,UGC05633,,13.18,0.391,167.54,2.846,116.81,1.103495470893443
UGC05642,13.2,30604,UGC05642,0.0138617707416415,9.379975,32.4,LT,Bad Decomp,,,,,49.9023746699094,UGC05642,,13.85,0.162,96.73,1.153,15.88,
UGC05646,20.3,30630,UGC05646,0.0163613352924585,9.43364,28.6,LT,24.837607373304696,24.837607373304696,0.8173089982015865,2.067221672929713,186.0,58.900807052850595,UGC05646,,13.49,0.249,166.5,1.041,22.62,1.6453396988624247
UGC05672,24.2,30818,UGC05672,0.0159889068454504,8.124329,6.251727,LT,42.69442095308773,42.69442095308773,0.5668187894289691,1.3210789179801672,242.0,57.560064643621445,UGC05672,,13.82,0.3,156.67,1.44,25.75,1.0040667691260128
UGC05676,22.8,30871,UGC05676,0.0092431223019957,8.971115,24.165745,,20.032441869306517,20.032441869306517,1.1381538081452718,0.5944063399407126,261.0,33.27524028718452,UGC05676,,14.03,0.772,9.84,1.316,23.79,0.44301149207987317
UGC05677,21.4,30832,UGC05677,0.0112155023962259,8.709092,20.8,LT,Bad Decomp,,,,,40.37580862641324,UGC05677,,15.7,0.241,5.14,0.665,22.1,
UGC05688,45.9,30983,UGC05688,0.0257524605840444,9.417086,31.3,,72.15414846091689,72.15414846091689,0.6361380596829059,1.4634164764271018,1625.0,92.70885810255984,UGC05688,,13.24,0.564,150.74,1.679,73.27,1.6686045008996848
UGC05689,11.0,31011,UGC05689,0.0112672727555036,9.598271,39.8,LT,12.671272999927496,12.671272999927496,0.8681053592691864,0.35381252143046854,188.0,40.562181919812964,UGC05689,,13.89,0.146,153.06,1.141,14.13,0.32463447583198185
UGC05695,16.3,30928,UGC05695,0.010491045191884,9.575027,45.29,LT,10.098462968127603,10.098462968127603,1.6141070231623824,1.1234221379202807,154.0,37.7677626907824,UGC05695,,14.02,0.37,94.65,1.23,19.86,0.9777021761216815
UGC05707,23.3,31040,UGC05707,0.0094149652868509,8.613918,18.7,LT,All NaN,,,,,33.89387503266324,UGC05707,,13.54,0.777,54.96,3.062,49.59,
UGC05708,47.8,31037,UGC05708,0.0243118945509195,9.043458,23.3,LT,fit fail,,,1.5291628142891378,269.0,87.5228203833102,UGC05708,,13.9,0.171,167.93,1.339,60.78,1.3888600695232192
UGC05720,5.2,31141,UGC05720,0.0095239859074354,9.117883,20.0,LT,14.224858102236928,14.224858102236928,0.3655572493325803,0.1347649556414877,337.0,34.28634926676744,UGC05720,,12.8,0.616,135.37,4.708,6.06,0.11218071856969991
UGC05739,11.1,31275,UGC05739,0.0092857889831066,9.899903,46.6,LT,Bad Decomp,,,,,33.42884033918376,UGC05739,,12.84,0.193,151.63,1.039,14.98,
UGC05740,25.1,31307,UGC05740,0.0105152279138565,8.352172999999999,16.0,,32.377585400990405,32.377585400990405,0.7752276672006619,0.6502340211518073,273.0,37.854820489883394,UGC05740,,14.65,0.688,146.9,0.874,24.29,0.4494645524694763
UGC05764,28.8,31477,UGC05764,0.009790813550353,7.4925857,10.0,LT,Bad Decomp,,,,,35.2469287812708,UGC05764,,15.72,0.353,48.79,0.929,27.92,
UGC05765,19.3,31560,UGC05765,0.0145820565521717,9.159422,31.3,LT,Bad Decomp,,,,,52.49540358781812,UGC05765,,14.42,0.186,128.87,1.238,22.52,
UGC05791,11.9,31697,UGC05791,0.011010798625648,8.717382,24.55,LT,1.6878248943530707,1.6878248943530707,7.050494420252743,2.5181504408981303,181.0,39.6388750523328,UGC05791,,14.85,0.336,43.98,2.022,13.51,2.0420295592157105
UGC05798,12.6,31720,UGC05798,0.0082379430532455,8.924769,30.9,LT,7.021249728427073,7.021249728427073,1.7945523215028414,1.0272046680141529,140.0,29.656594991683797,UGC05798,,14.75,0.232,43.22,0.675,15.45,0.8996775578695388
UGC05814,6.6,31916,UGC05814,0.0111897094175219,9.875179,31.14581,LT,11.003687165147136,11.003687165147136,0.5997989492926253,0.8761347951824304,334.0,40.28295390307884,UGC05814,,12.51,0.667,116.12,7.56,18.06,1.712445281492932
UGC05829,57.8,31923,UGC05829,0.0375680662691593,8.834259,16.2,LT,All NaN,,,,,135.24503856897348,UGC05829,,13.75,0.632,70.14,0.736,58.97,
UGC05832,18.4,31930,UGC05832,0.0091163041070103,8.847723,18.382305,LT,23.826328719118,23.826328719118,0.7722549376747257,1.1119230408625245,298.0,32.81869478523708,UGC05832,,13.33,0.564,87.36,1.971,29.46,1.2716324838435549
UGC05833,7.8,31945,UGC05833,0.0099499011412262,9.242622,26.4,ET,Bad Decomp,,,,,35.819644108414316,UGC05833,,13.29,0.449,147.6,7.115,16.02,
UGC05841,12.6,32081,UGC05841,0.0124399540945887,9.286202,31.14581,LT,20.581874917133504,20.581874917133504,0.6121891251759117,2.6194666843199133,422.0,44.78383474051932,UGC05841,Fit fails,,,,,,
UGC05844,20.7,31996,UGC05844,0.0090535469353199,8.405603,27.04,LT,fit fail,,,0.8930967749335799,64.0,32.59276896715164,UGC05844,,15.43,0.191,117.62,1.452,26.46,0.8154361858089206
UGC05846,32.9,32016,UGC05846,0.0134220467880368,8.257213,16.0,LT,All NaN,,,,,48.319368436932486,UGC05846,,14.95,0.738,88.36,0.981,43.18,
UGC05897,32.0,32251,UGC05897,0.0228991191834211,9.917153,33.7,LT,32.24994317557673,32.24994317557673,0.9922498103573089,0.282579474811465,719.0,82.43682906031596,UGC05897,,12.55,0.341,73.25,2.088,44.3,0.27942568603008705
UGC05898,25.0,32259,UGC05898,0.0106125259771943,8.385942,25.905989,LT,Bad Decomp,,,,,38.205093517899485,UGC05898,,15.51,0.289,155.63,1.425,28.22,
UGC05918,40.1,32405,UGC05918,0.0205503273755311,8.093458,10.0,LT,All NaN,,,,,73.98117855191195,UGC05918,,14.47,0.651,85.6,1.365,83.36,
UGC05921,25.2,32368,UGC05921,0.012729718349874,8.984313,26.1,,Bad Decomp,,,,,45.8269860595464,UGC05921,,14.62,0.251,162.55,1.142,28.23,
UGC05922,12.6,32351,UGC05922,0.0087865572422742,9.125715,26.485022,LT,15.661330142318286,15.661330142318286,0.8045293653540765,0.3401745184484702,259.0,31.631606072187118,UGC05922,,13.99,0.706,16.72,1.309,14.97,0.28868551820712013
UGC05934,29.5,32437,UGC05934,0.0111382966861128,8.588097,25.32796,LT,fit fail,,,0.6006534596361549,337.0,40.09786807000608,UGC05934,,14.12,0.789,90.41,2.163,53.59,0.7793951307966477
UGC05947,24.0,32486,UGC05947,0.0103709558025002,8.290602999999999,20.9,LT,22.77438173154296,22.77438173154296,1.0538156549277267,0.6715531972602199,258.0,37.335440889000715,UGC05947,,14.94,0.421,27.23,0.897,30.33,0.606196680741145
UGC05958,12.4,32532,UGC05958,0.0135774668306112,9.227908,21.8,LT,Bad Decomp,,,,,48.87888059020032,UGC05958,,13.99,0.15,179.31,1.285,17.25,
UGC05976,19.4,32604,UGC05976,0.009590002708137,8.974658,21.271582,LT,41.51387721121685,41.51387721121685,0.46731361422339546,0.5217931583313793,400.0,34.5240097492932,UGC05976,,14.06,0.831,35.39,1.452,22.9,0.43995078519103786
UGC05979,19.3,32649,UGC05979,0.0139257572591304,8.700611,22.9,LT,fit fail,,,0.4397466803830309,767.0,50.132726132869436,UGC05979,,14.5,0.848,97.95,1.16,26.69,0.43437597703268305
UGC05989,18.3,32645,UGC05989,0.0119074480608105,8.576709,17.799183,LT,Bad Decomp,,,,,42.8668130189178,UGC05989,,13.98,0.499,126.56,1.321,17.06,
UGC05990,10.6,32652,UGC05990,0.0108098285272717,9.220334,25.7,LT,Bad Decomp,,,,,38.91538269817812,UGC05990,,14.13,0.223,13.8,1.385,12.27,
UGC06014,15.8,32708,UGC06014,0.0090327244251966,8.118960000000001,14.0,,14.91152633201268,14.91152633201268,1.0595830130467534,0.7450333728840395,160.0,32.51780793070776,UGC06014,,15.16,0.487,71.38,1.09,18.66,0.6284956029844564
UGC06023,17.1,32754,UGC06023,0.014119479805231,9.595159,26.1,LT,14.066821595254545,14.066821595254545,1.2156264216622112,0.43526654327762265,490.0,50.830127298831606,UGC06023,,12.65,0.439,52.83,1.082,20.4,0.37090382133932753
UGC06080,24.6,33188,UGC06080,0.0148531580343842,9.034662,28.6,LT,Bad Decomp,,,,,53.471368923783125,UGC06080,,14.86,0.134,126.26,1.271,31.55,
UGC06083,11.9,33163,UGC06083,0.0113192787393927,9.003779,31.19,LT,Bad Decomp,,,,,40.74940346181372,UGC06083,,14.84,0.141,142.29,0.902,15.36,
UGC06104,17.1,33276,UGC06104,0.0115032019093632,9.410213,42.0,LT,4.516546305051353,4.516546305051353,3.7860787524474575,1.6133922020039702,106.0,41.41152687370752,UGC06104,,14.28,0.32,50.73,1.488,19.98,1.3465152964093285
UGC06112,28.9,33333,UGC06112,0.0158788375556468,8.766206,20.9,LT,Bad Decomp,,,,,57.16381520032848,UGC06112,,14.18,0.272,120.82,1.576,36.93,
UGC06145,25.4,33525,UGC06145,0.0113192787393927,7.298196000000001,10.889293,LT,32.079298536286316,32.079298536286316,0.7917878868600862,1.3372972221897121,282.0,40.74940346181372,UGC06145,Fit uncertain,16.16,0.508,117.79,0.748,25.65,0.9646139974456165
UGC06151,28.6,33562,UGC06151,0.0100651169195771,8.771233,24.9,,All NaN,,,,,36.23442091047756,UGC06151,,14.73,0.963,68.43,1.035,27.94,
UGC06157,24.6,33584,UGC06157,0.0104669155552983,9.387663,42.0,LT,24.649979607513565,24.649979607513565,0.9979724280381015,0.4650873662370659,363.0,37.68089599907388,UGC06157,,14.07,0.714,157.95,1.418,27.51,0.3715027132747295
UGC06162,33.9,33633,UGC06162,0.0166655164211988,9.525192,33.0,LT,37.28731273262258,37.28731273262258,0.9091564265595619,0.4255616913056532,762.0,59.99585911631568,UGC06162,,12.97,0.555,89.9,1.573,45.53,0.4082558745290011
UGC06169,13.5,33642,UGC06169,0.0136715825647115,9.6785965,34.36,LT,Bad Decomp,,,,,49.2176972329614,UGC06169,,13.6,0.265,3.08,1.026,15.67,
UGC06171,30.3,33660,UGC06171,0.0144151365384459,8.867761,24.9,LT,Bad Decomp,,,,,51.89449153840524,UGC06171,,14.62,0.392,62.38,1.095,28.63,
UGC06181,21.8,33699,UGC06181,0.008666000328958,8.598424000000001,18.382305,LT,27.324261899166366,27.324261899166366,0.7978257594092631,0.8306493150727337,228.0,31.1976011842488,UGC06181,Fit uncertain,14.87,0.732,132.15,0.907,20.62,0.561205402254252
UGC06194,14.6,33794,UGC06194,0.0115829389542341,9.499028,39.90252,LT,All NaN,,,,,41.698580235242765,UGC06194,,13.73,0.864,113.07,1.429,16.79,
UGC06249,24.3,34156,UGC06249,0.0129068065434694,8.806453,18.95833,LT,All NaN,,,,,46.46450355648984,UGC06249,,13.84,0.819,57.17,1.41,27.46,
UGC06271,6.9,34260,UGC06271,0.0101348850876092,9.642174,33.88,LT,0.553602936490984,0.553602936490984,12.463806719913189,1.5484313367119378,111.0,36.485586315393114,UGC06271,,13.53,0.332,54.65,1.582,7.48,1.1989923808080014
UGC06296,16.7,34419,UGC06296,0.0107107209041714,9.539505,21.0,LT,11.5105080531881,11.5105080531881,1.4508482095518407,2.360065034015796,177.0,38.55859525501704,UGC06296,,13.04,0.221,168.25,0.673,20.6,2.0794413901080158
UGC06307,17.9,34497,UGC06307,0.010111573152244,9.267581,28.58,LT,Bad Decomp,,,,,36.4016633480784,UGC06307,Fit uncertain,13.91,0.298,158.55,1.894,22.18,
UGC06309,19.7,34508,UGC06309,0.010884759016335,9.880089,38.0,LT,21.37380146148656,21.37380146148656,0.9216891078312586,0.8526819325832713,421.0,39.185132458806,UGC06309,,12.64,0.727,134.82,0.933,22.54,0.6968618839893741
UGC06320,13.6,34556,UGC06320,0.0112155023962259,9.019705,21.0,LT,All NaN,,,,,40.37580862641324,UGC06320,,13.35,0.832,172.29,1.236,16.02,
UGC06335,23.2,34666,UGC06335,0.013177067041397,9.564379,45.772034000000005,LT,All NaN,,,,,47.4374413490292,UGC06335,,13.86,0.942,94.68,1.564,28.11,
UGC06341,15.5,34683,UGC06341,0.0083910971879959,8.414045,25.32796,LT,Bad Decomp,,,,,30.20794987678524,UGC06341,,15.75,0.254,151.29,1.092,18.13,
UGC06345,27.6,34696,UGC06345,0.0129068065434694,8.881163,26.9,LT,29.383861286501663,29.383861286501663,0.9392911207581446,1.1849467632773418,342.0,46.46450355648984,UGC06345,,14.02,0.656,49.0,1.046,30.26,0.9279629673077734
UGC06355,23.9,34733,UGC06355,0.0143819833174347,9.200379,33.7,LT,fit fail,,,1.4071754768267541,131.0,51.775139942764916,UGC06355,,14.68,0.205,98.14,1.196,23.81,1.0013403497682312
UGC06378,24.6,34869,UGC06378,0.0163990519940853,8.774014,22.9,LT,Bad Decomp,,,,,59.03658717870709,UGC06378,,14.46,0.16,140.41,0.929,29.13,
UGC06390,20.1,34929,UGC06390,0.0136715825647115,8.926057,24.2,LT,Bad Decomp,,,,,49.2176972329614,UGC06390,,14.77,0.213,129.85,1.082,21.86,
UGC06399,36.8,34971,UGC06399,0.0185702946037054,8.895661,17.1,,Bad Decomp,,,,,66.85306057333943,UGC06399,,13.8,0.267,141.45,1.083,41.86,
UGC06433,20.9,35124,UGC06433,0.0105881160125136,8.890039,33.465709999999994,LT,Bad Decomp,,,,,38.11721764504896,UGC06433,,14.06,0.324,65.55,3.927,52.02,
UGC06446,31.9,35202,UGC06446,0.0118800653144717,8.568986,17.1,LT,39.61295820288387,39.61295820288387,0.8052920419782646,0.7462565156062662,542.0,42.76823513209812,UGC06446,,13.19,0.825,20.99,1.868,59.16,0.9885475921018071
UGC06509,28.3,35521,UGC06509,0.0091373175382614,8.892330000000001,41.7,LT,fit fail,,,2.29566828382136,17.0,32.89434313774104,UGC06509,,15.23,0.108,78.6,1.483,38.06,2.2052785179768035
UGC06512,12.1,35549,UGC06512,0.0086859790608286,8.698499,29.977814,LT,18.851106302906068,18.851106302906068,0.6418721429699156,0.283259671567178,197.0,31.269524618982963,UGC06512,,14.72,0.712,143.62,2.358,13.62,0.2277447890640475
UGC06517,14.0,35569,UGC06517,0.0131467590108513,9.777011,46.77,LT,10.07292392193561,10.07292392193561,1.3898645625142143,0.2375698760844822,507.0,47.32833243906468,UGC06517,,13.55,0.625,34.22,1.508,15.03,0.18217730803825347
UGC06526,14.6,35621,UGC06526,0.0136401364579796,8.889728999999999,15.5,LT,5.263402153201092,5.263402153201092,2.7738712671082113,4.598853467307174,111.0,49.10449124872656,UGC06526,,13.58,0.152,87.18,1.236,16.59,3.732631067643152
UGC06534,30.0,35675,UGC06534,0.0193561427295207,9.295877,24.2,LT,30.069034215879604,30.069034215879604,0.9977041425612816,2.558729586950503,444.0,69.68211382627452,UGC06534,,13.38,0.231,61.27,0.865,36.01,2.193806010144943
UGC06545,10.8,35707,UGC06545,0.0086859790608286,9.863113,40.476196,LT,15.948143240606132,15.948143240606132,0.6771948205545169,1.0447065853747923,104.0,31.269524618982963,UGC06545,,12.76,0.332,132.94,3.666,22.39,1.5470225163056612
UGC06570,5.7,35859,UGC06570,0.0093717081472277,9.219106,25.905989,,10.161770213320613,10.161770213320613,0.5609258899131692,0.8440760492705256,119.0,33.738149330019716,UGC06570,,12.98,0.451,120.77,6.682,8.57,0.9064826744672186
UGC06575,19.5,35900,UGC06575,0.0149561120197176,8.971384,22.1,LT,17.81555014820583,17.81555014820583,1.0945494154141409,1.6516999038628477,301.0,53.84200327098336,UGC06575,,13.92,0.237,171.47,0.958,24.6,1.4883449683159728
UGC06594,27.2,35991,UGC06594,0.0178163535892963,9.005782,21.6,LT,17.19506597378968,17.19506597378968,1.5818491212223766,3.9276847392414096,123.0,64.13887292146667,UGC06594,,14.08,0.193,132.85,1.314,35.23,3.63372724168789
UGC06603,31.3,36029,UGC06603,0.0182733740657567,8.883238,24.43,LT,27.856321126898397,27.856321126898397,1.123622888227561,0.8747253560853785,269.0,65.78414663672412,UGC06603,,14.19,0.245,77.2,1.548,31.9,0.6367808959179272
UGC06610,25.4,36079,UGC06610,0.0164368543773889,9.342488,32.06,LT,26.20641790687278,26.20641790687278,0.9692282283775497,1.8233883561923658,238.0,59.172675758600036,UGC06610,,14.13,0.235,15.27,1.128,28.48,1.4603515293689142
UGC06628,46.5,36188,UGC06628,0.0178163535892963,9.057495,17.1,,52.4696707750957,52.4696707750957,0.8862262582000199,1.3199611400293119,1426.0,64.13887292146667,UGC06628,,12.71,0.958,108.81,1.293,62.1,1.2591334377238137
UGC06667,38.6,36343,UGC06667,0.010252240113914,9.011634,17.1,LT,28.44167169025063,28.44167169025063,1.35716354581336,1.5074667948072107,181.0,36.908064410090404,UGC06667,,13.34,0.128,87.75,1.469,54.49,1.520019719634436
UGC06670,25.0,36355,UGC06670,0.0126712303608655,8.824523,16.0,LT,Bad Decomp,,,,,45.6164292991158,UGC06670,,13.25,0.271,158.46,1.275,31.55,
UGC06682,34.5,36398,UGC06682,0.0126420864835381,8.875103999999999,23.2,,46.553845629502774,46.553845629502774,0.7410773381551998,0.49995380149982105,683.0,45.511511340737165,UGC06682,,14.42,0.746,100.28,1.268,42.09,0.4356740270212728
UGC06713,25.4,36528,UGC06713,0.0099728368222713,8.497741,17.1,,26.860297387340577,26.860297387340577,0.9456336105932757,2.1215881787491226,401.0,35.90221256017668,UGC06713,,14.3,0.802,108.1,1.069,29.72,1.7731608738026976
UGC06747,19.9,36713,UGC06747,0.0100419661030173,8.334363,29.51,LT,Bad Decomp,,,,,36.15107797086228,UGC06747,,16.79,0.168,68.77,0.649,19.49,
UGC06773,23.0,36825,UGC06773,0.012936558574438,8.451903999999999,17.1,LT,35.059698136136404,35.059698136136404,0.656023902735593,2.30528669936772,322.0,46.5716108679768,UGC06773,,14.37,0.496,158.42,0.889,24.91,1.7833755180512392
UGC06774,11.3,36836,UGC06774,0.0124686295166611,9.670277,54.95,LT,10.42923223599728,10.42923223599728,1.0834929881988054,0.3135129537550885,116.0,44.88706625997996,UGC06774,,14.36,0.358,152.81,6.286,16.64,0.3297633091330387
UGC06780,39.9,36887,UGC06780,0.0085274409502744,9.287461,40.4,LT,28.654746880109954,28.654746880109954,1.3924394505015043,0.44863691785307064,236.0,30.698787420987838,UGC06780,,12.5,0.516,11.96,6.072,263.55,2.1166892176902397
